key,fare_amount
2015-01-27 13:08:24.0000002,10.716712712428823
2015-01-27 13:08:24.0000003,11.087039168395254
2011-10-08 11:53:44.0000002,4.796931219588187
2012-12-01 21:12:12.0000002,8.40999824921838
2012-12-01 21:12:12.0000003,16.810005285017063
2012-12-01 21:12:12.0000005,11.526084282454775
2011-10-06 12:10:20.0000001,5.641796738445654
2011-10-06 12:10:20.0000003,49.501385070062035
2011-10-06 12:10:20.0000002,12.329263182486141
2014-02-18 15:22:20.0000002,6.71348096394536
2014-02-18 15:22:20.0000003,10.834361227498638
2014-02-18 15:22:20.0000001,17.5133342708383
2010-03-29 20:20:32.0000002,4.547121537156002
2010-03-29 20:20:32.0000001,6.230219410562127
2011-10-06 03:59:12.0000002,7.745134594897885
2011-10-06 03:59:12.0000001,12.54502678653218
2012-07-15 16:45:04.0000006,4.9059437318709795
2012-07-15 16:45:04.0000002,8.59395727617778
2012-07-15 16:45:04.0000003,4.955522548156162
2012-07-15 16:45:04.0000004,4.70810850630911
2014-10-29 02:09:56.0000001,7.054321541816243
2014-06-14 13:39:00.00000010,9.013796585403549
2014-06-14 13:39:00.00000060,7.0703293105777
2014-06-14 13:39:00.00000087,8.769080237519688
2014-06-14 13:39:00.00000050,18.936438860973748
2014-06-14 13:39:00.0000003,6.591561892575995
2014-06-14 13:39:00.000000158,44.00290059602846
2014-06-14 13:39:00.00000015,32.815624345693784
2014-06-14 13:39:00.00000073,6.608241777603979
2014-06-14 13:39:00.00000077,16.250398393867503
2014-06-14 13:39:00.000000145,11.534981912952352
2014-06-14 13:39:00.00000079,6.733589239625637
2014-06-14 13:39:00.000000121,6.32913163094448
2014-06-14 13:39:00.00000021,11.47984763361843
2014-06-14 13:39:00.0000005,9.23037884352089
2014-06-14 13:39:00.000000165,7.8541272518505
2014-06-14 13:39:00.000000184,6.608241777603979
2014-06-14 13:39:00.00000059,6.112354655295643
2014-06-14 13:39:00.00000070,7.8541272518505
2014-06-14 13:39:00.00000068,5.374942806649019
2014-06-14 13:39:00.000000133,22.740209726090157
2014-06-14 13:39:00.000000128,10.696636142568874
2014-06-14 13:39:00.000000136,20.289253314026848
2014-06-14 13:39:00.00000017,10.067354630853321
2014-06-14 13:39:00.000000111,5.20272826176202
2014-06-14 13:39:00.000000115,11.981754456458473
2014-06-14 13:39:00.000000168,5.796185256030736
2014-06-14 13:39:00.00000031,6.955206561347895
2014-06-14 13:39:00.000000116,6.330505081918125
2014-06-14 13:39:00.00000051,5.319852520777104
2014-06-14 13:39:00.000000193,11.89299561231691
2014-06-14 13:39:00.000000132,12.895705840207452
2014-06-14 13:39:00.000000167,19.757762958775228
2014-06-14 13:39:00.00000044,6.591561892575995
2014-06-14 13:39:00.000000138,7.243699239464156
2014-06-14 13:39:00.00000066,16.46428454718002
2014-06-14 13:39:00.00000063,13.508792451351935
2014-06-14 13:39:00.000000154,10.217223395301327
2014-06-14 13:39:00.00000097,13.86177659759495
2014-06-14 13:39:00.00000067,14.095228800199092
2014-06-14 13:39:00.000000179,7.317499167223179
2014-06-14 13:39:00.00000092,10.710807183526269
2014-06-14 13:39:00.00000029,5.489317624659692
2014-06-14 13:39:00.000000177,5.697872531181316
2014-06-14 13:39:00.000000192,7.76135762813318
2014-06-14 13:39:00.000000181,7.317499167223179
2014-06-14 13:39:00.000000120,11.003982709654487
2014-06-14 13:39:00.0000008,6.237439510565915
2014-06-14 13:39:00.000000103,5.20272826176202
2014-06-14 13:39:00.00000049,18.289784972780968
2014-06-14 13:39:00.000000108,6.955206561347895
2014-06-14 13:39:00.00000072,5.251471468259344
2014-06-14 13:39:00.000000182,11.534981912952352
2014-06-14 13:39:00.00000061,7.317499167223179
2014-06-14 13:39:00.00000093,10.4189773242931
2014-06-14 13:39:00.000000170,11.675644194550978
2014-06-14 13:39:00.000000147,47.8107037525044
2014-06-14 13:39:00.000000140,5.400563487323889
2014-06-14 13:39:00.000000159,5.20272826176202
2014-06-14 13:39:00.00000012,5.489317624659692
2014-06-14 13:39:00.00000025,6.591561892575995
2014-06-14 13:39:00.000000156,6.32913163094448
2014-06-14 13:39:00.000000152,7.76135762813318
2014-06-14 13:39:00.000000129,10.4189773242931
2014-06-14 13:39:00.000000119,19.41072878488082
2014-06-14 13:39:00.000000118,6.964100024251167
2014-06-14 13:39:00.00000076,5.20272826176202
2014-06-14 13:39:00.000000135,7.4730982850507885
2014-06-14 13:39:00.00000023,17.514345378516648
2014-06-14 13:39:00.00000082,10.598523970305559
2014-06-14 13:39:00.000000125,10.83388608039604
2014-06-14 13:39:00.00000075,9.098510509474492
2014-06-14 13:39:00.000000124,6.955206561347895
2014-06-14 13:39:00.000000172,6.955206561347895
2014-06-14 13:39:00.00000024,14.745092846648019
2014-06-14 13:39:00.000000169,15.167998670187286
2014-06-14 13:39:00.00000052,11.773725884975711
2014-06-14 13:39:00.000000161,14.100857809187639
2014-06-14 13:39:00.00000038,7.4730982850507885
2014-06-14 13:39:00.00000035,10.83388608039604
2014-06-14 13:39:00.00000053,11.30805099077214
2014-06-14 13:39:00.000000183,6.955206561347895
2014-06-14 13:39:00.000000131,56.53589681296873
2014-06-14 13:39:00.000000180,6.955206561347895
2014-06-14 13:39:00.000000130,14.826251832125557
2014-06-14 13:39:00.00000032,5.20272826176202
2014-06-14 13:39:00.000000148,11.981754456458473
2014-06-14 13:39:00.0000007,10.4189773242931
2014-06-14 13:39:00.00000095,11.981754456458473
2014-06-14 13:39:00.000000144,33.76291632360027
2014-06-14 13:39:00.000000141,35.56306587281668
2014-06-14 13:39:00.000000162,20.289253314026848
2014-06-14 13:39:00.00000018,11.30805099077214
2014-06-14 13:39:00.00000054,10.104880640457036
2014-06-14 13:39:00.00000040,6.623019221624212
2014-06-14 13:39:00.00000096,8.385000468571523
2014-06-14 13:39:00.00000055,27.23928554265142
2014-06-14 13:39:00.000000109,11.534981912952352
2014-06-14 13:39:00.000000151,7.503740331277487
